Time,GHI_0_Wm2,GHI_1_Wm2,GHI_2_Wm2,GHI_3_Wm2,GHI_4_Wm2,GHI_5_Wm2,DNI_0_Wm2,DNI_1_Wm2,DNI_2_Wm2
2025-08-16 00:46:00+00:00,-1.5593308395677472,-1.0,-0.9,-0.13478024684210527,-0.026327522166666662,-0.26386629833333336,-0.036298178737822956,,-1.6116666666666668
2025-08-16 00:47:00+00:00,-1.506213632585204,-0.9066666666666666,-0.9,0.01587624312280702,-0.027309295999999997,-0.28924447016666666,-0.0349428208386277,0.2708333333333333,-1.6050000000000002
2025-08-16 00:48:00+00:00,-1.456088944305902,-0.8883333333333334,-0.8416666666666667,-0.02264206242105263,-0.027964701333333335,-0.185454375220339,-0.016306649724692927,0.2475,-1.6033333333333333
2025-08-16 00:49:00+00:00,-1.418661679135495,-0.8816666666666666,-0.8,0.012273113857142857,-0.029741611333333334,-0.43808550338983054,-0.05150360016941974,0.22666666666666668,-1.6
2025-08-16 00:50:00+00:00,-1.3534081463009144,-0.8,-0.8,-0.04749537040350877,-0.028449662166666667,-0.265100603559322,-0.039368911478187205,0.18687499999999999,-1.6
2025-08-16 00:51:00+00:00,-1.3329384871155447,-0.8,-0.8,-0.011522197245614036,-0.031644771333333335,-0.2538867321666667,-0.051969504447268104,,-1.6
2025-08-16 00:52:00+00:00,-1.3548212801330008,-0.8,-0.7933333333333333,0.007100873298245614,-0.03359701566666666,-0.3333066983333334,-0.06149936467598475,0.17916666666666667,-1.6
2025-08-16 00:53:00+00:00,-1.3821487946799667,-0.8,-0.8,-0.0038183962807017556,-0.033783578,-0.15809012518333335,-0.06266412537060566,0.2,-1.6
2025-08-16 00:54:00+00:00,-1.364152119700748,-0.8,-0.8,0.24893546842105263,-0.035198434,-0.0604461211,-0.057602710715798394,0.21785714285714283,-1.6
2025-08-16 00:55:00+00:00,-1.3365752285951786,-0.7766666666666667,-0.8,0.34064461052631584,-0.03322126016666666,-0.07748926462666667,-0.06878441338415925,0.279,-1.6
2025-08-16 00:56:00+00:00,-1.4439110556940984,-0.8450000000000001,-0.8300000000000001,0.07543060385964913,-0.031034885666666664,-0.28067400133333337,-0.07498941126641252,0.2771428571428572,-1.6
2025-08-16 00:57:00+00:00,-1.5163341645885289,-0.9,-0.9,0.04769675415789473,-0.03273925383333333,-0.15121490943333335,-0.0711986446421008,0.31,-1.6050000000000002
2025-08-16 00:58:00+00:00,-1.5899625935162096,-1.0,-0.9,0.1723647210526316,-0.0350177045,-0.06995478095666667,-0.07225751800084709,0.32,-1.6350000000000002
2025-08-16 00:59:00+00:00,-1.5772443890274317,-1.0,-0.91,0.3950374333333333,-0.037334943499999995,0.052677529864406776,-0.06975857687420584,0.36615384615384616,-1.6350000000000002
2025-08-16 01:00:00+00:00,-1.6199293433083959,-1.0466666666666666,-1.0,0.3772832438596491,-0.033766740999999996,-0.11949695458305085,-0.10095298517577297,0.365,-1.6983333333333333
2025-08-16 01:01:00+00:00,-1.629592684954281,-1.0466666666666666,-1.0,0.3788215157894737,-0.032990928833333336,0.06403083155932203,-0.09889877043625582,0.36,-1.7
2025-08-16 01:02:00+00:00,-1.7103075644222776,-1.1066666666666667,-1.0,0.3461294754385965,-0.02898965883333333,-0.15447041306779663,-0.10453197649301144,0.3676923076923077,-1.7
2025-08-16 01:03:00+00:00,-1.8033042394014964,-1.1849999999999998,-1.0033333333333334,0.14556523701754387,-0.02749861383333333,-0.21138573008333333,-0.09214315925455314,0.36,-1.7
2025-08-16 01:04:00+00:00,-1.951288445552785,-1.3183333333333331,-1.0766666666666669,-0.10121881228070176,-0.027604623000000002,-0.31561153833333333,-0.09995764379500212,0.319375,-1.7
2025-08-16 01:05:00+00:00,-2.062780548628429,-1.4233333333333331,-1.1,-0.21871672982456142,-0.024228295666666667,-0.2839982098305085,-0.08852181257941551,,-1.745
2025-08-16 01:06:00+00:00,-2.0416043225270157,-1.4183333333333332,-1.1,-0.07944827140350877,-0.028377100666666665,0.024258866416666667,-0.054087251164760694,0.325,-1.7233333333333334
2025-08-16 01:07:00+00:00,-2.003428927680798,-1.4,-1.1,0.10316239561403509,-0.03049880583333333,-0.07040757886666667,-0.07378229563744176,0.32,-1.7149999999999999
2025-08-16 01:08:00+00:00,-1.9527223607647548,-1.38,-1.1,0.17885933157894737,-0.030036617666666664,-0.14516558515,-0.08932655612028802,0.3181818181818182,-1.7
2025-08-16 01:09:00+00:00,-1.9701371571072324,-1.3933333333333333,-1.1,0.0675243609122807,-0.029059761166666667,-0.22425592902833333,-0.09258788627700128,0.31,-1.7
