date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 08:00:00+00:00,20.0,16.0,13.0,20.0,17.0,15.0,20.0,17.0
2025-11-11 09:00:00+00:00,48.0,53.0,48.0,56.0,45.0,53.0,48.0,45.0
2025-11-11 10:00:00+00:00,46.0,55.0,92.0,77.0,56.0,81.0,46.0,56.0
2025-11-11 11:00:00+00:00,42.0,35.0,118.0,81.0,89.0,148.0,42.0,89.0
2025-11-11 12:00:00+00:00,85.0,71.0,100.0,70.0,175.0,94.0,85.0,175.0
2025-11-11 13:00:00+00:00,45.0,67.0,58.0,50.0,32.0,37.0,45.0,32.0
2025-11-11 14:00:00+00:00,15.0,21.0,26.0,28.0,8.0,19.0,15.0,8.0
2025-11-11 15:00:00+00:00,2.0,2.0,9.0,9.0,7.0,9.0,2.0,7.0
2025-11-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 08:00:00+00:00,2.0,4.0,5.0,4.0,6.0,5.0,2.0,6.0
2025-11-12 09:00:00+00:00,6.0,11.0,18.0,13.0,20.0,22.0,6.0,20.0
2025-11-12 10:00:00+00:00,4.0,9.0,35.0,19.0,8.0,46.0,4.0,8.0
2025-11-12 11:00:00+00:00,5.0,24.0,47.0,22.0,11.0,51.0,5.0,11.0
2025-11-12 12:00:00+00:00,11.0,11.0,45.0,21.0,8.0,32.0,11.0,8.0
2025-11-12 13:00:00+00:00,9.0,7.0,33.0,18.0,13.0,29.0,9.0,13.0
2025-11-12 14:00:00+00:00,7.0,6.0,20.0,12.0,11.0,18.0,7.0,11.0
2025-11-12 15:00:00+00:00,3.0,2.0,8.0,5.0,6.0,9.0,3.0,6.0
2025-11-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 08:00:00+00:00,1.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0
2025-11-13 09:00:00+00:00,2.0,5.0,10.0,16.0,4.0,11.0,2.0,4.0
2025-11-13 10:00:00+00:00,1.0,9.0,18.0,23.0,3.0,21.0,1.0,3.0
2025-11-13 11:00:00+00:00,1.0,8.0,25.0,25.0,4.0,17.0,1.0,4.0
2025-11-13 12:00:00+00:00,,9.0,29.0,23.0,8.0,32.0,32.0,8.0
2025-11-13 13:00:00+00:00,,7.0,27.0,17.0,8.0,34.0,34.0,8.0
2025-11-13 14:00:00+00:00,,,20.0,11.0,4.0,13.0,13.0,4.0
2025-11-13 15:00:00+00:00,,,8.0,4.0,2.0,7.0,7.0,2.0
2025-11-13 16:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 01:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 02:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 03:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 04:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 05:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 06:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 07:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 08:00:00+00:00,,,16.0,25.0,20.0,21.0,21.0,20.0
2025-11-14 09:00:00+00:00,,,72.0,84.0,99.0,88.0,88.0,99.0
2025-11-14 10:00:00+00:00,,,144.0,123.0,169.0,164.0,164.0,169.0
2025-11-14 11:00:00+00:00,,,198.0,136.0,187.0,208.0,208.0,187.0
2025-11-14 12:00:00+00:00,,,201.0,127.0,188.0,201.0,201.0,188.0
2025-11-14 13:00:00+00:00,,,164.0,100.0,169.0,173.0,173.0,169.0
2025-11-14 14:00:00+00:00,,,108.0,63.0,102.0,115.0,115.0,102.0
2025-11-14 15:00:00+00:00,,,39.0,21.0,25.0,41.0,41.0,25.0
2025-11-14 16:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 17:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 18:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 19:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 20:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 21:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 22:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14 23:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
