date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 07:00:00+00:00,1.0,2.0,7.0,7.0,3.0,3.0,1.0,3.0
2025-11-10 08:00:00+00:00,10.0,18.0,38.0,34.0,23.0,29.0,10.0,23.0
2025-11-10 09:00:00+00:00,15.0,29.0,74.0,59.0,46.0,60.0,15.0,46.0
2025-11-10 10:00:00+00:00,36.0,70.0,106.0,73.0,67.0,121.0,36.0,67.0
2025-11-10 11:00:00+00:00,41.0,72.0,118.0,74.0,85.0,126.0,41.0,85.0
2025-11-10 12:00:00+00:00,41.0,38.0,99.0,64.0,76.0,137.0,41.0,76.0
2025-11-10 13:00:00+00:00,22.0,27.0,64.0,47.0,50.0,90.0,22.0,50.0
2025-11-10 14:00:00+00:00,9.0,14.0,34.0,27.0,27.0,59.0,9.0,27.0
2025-11-10 15:00:00+00:00,3.0,5.0,11.0,8.0,9.0,16.0,3.0,9.0
2025-11-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 07:00:00+00:00,1.0,2.0,11.0,10.0,2.0,4.0,1.0,2.0
2025-11-11 08:00:00+00:00,11.0,24.0,59.0,52.0,45.0,40.0,11.0,45.0
2025-11-11 09:00:00+00:00,63.0,112.0,103.0,93.0,162.0,125.0,63.0,162.0
2025-11-11 10:00:00+00:00,81.0,146.0,123.0,115.0,220.0,201.0,81.0,220.0
2025-11-11 11:00:00+00:00,202.0,72.0,124.0,116.0,248.0,145.0,202.0,248.0
2025-11-11 12:00:00+00:00,58.0,52.0,110.0,99.0,225.0,162.0,58.0,225.0
2025-11-11 13:00:00+00:00,27.0,54.0,85.0,71.0,177.0,90.0,27.0,177.0
2025-11-11 14:00:00+00:00,19.0,32.0,53.0,40.0,92.0,64.0,19.0,92.0
2025-11-11 15:00:00+00:00,5.0,9.0,17.0,11.0,22.0,15.0,5.0,22.0
2025-11-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
